"station","N_10","S_10","nmin","zeta","zeta_low","zeta_high","alpha","alpha_low","alpha_high","logk","logk_low","logk_high","logN_mean","logN_low","logN_high","KS","p_KS","CvM","p_CvM","data","subset","rejected"
81,5.48179442957954,661,0.0009045680687471,6.73400673400673,4.07013809378504,6.73400673400673,2.50920226319144,2.08408151739299,3.84609046792248,-2.63904666541624,-2.70227488655148,-2.26091681210164,0.611902110009822,0.581134296700146,0.645084326073754,0.115840737471751,0.00025,2.99844026195084,0.00025,"metaG","non_core",1
82,31.3841959709001,397,0.0014393091316168,3.22243043693395,1.8823371870709,6.73400673400673,0.133455772527842,-0.043891213525312,0.416198865395708,-2.14493818670209,-2.57110678479228,-1.77203838731849,1.64168455457302,1.40915375260073,2.19178203376173,0.0236026106017355,0.71125,0.0410668198891411,0.48825,"metaG","non_core",0
84,102.968173222236,7346,0.0010915947206509,6.73400673400673,5.90501747284624,6.73400673400673,2.65633324401759,2.5183763071169,2.94859098835529,-2.30522265806097,-2.3238213955784,-2.21102779978351,1.96495305225115,1.95570244644429,1.97432364466091,0.0429112368332419,0.00025,4.5144476026268,0.00025,"metaG","non_core",1
85,156.796744589941,5557,0.0008697979392479,6.73400673400673,5.65672572122118,6.73400673400673,1.07106719149297,0.994582418504891,1.21211679555736,-2.50352915294105,-2.52234315843759,-2.39255497558062,2.03949823883042,2.01720523057992,2.06839093147357,0.0593973605029608,0.00025,5.71068281512668,0.00025,"metaG","non_core",1
92,26.8009131197129,2040,0.0018070112034694,6.73400673400673,5.07617816844668,6.73400673400673,3.14310462854821,2.82269435584505,3.99426401381344,-2.27482660497627,-2.31496387904842,-2.0651694381705,1.36781648259537,1.35279233922643,1.38378982593791,0.0941450299210458,0.00025,5.7441714696661,0.00025,"metaG","non_core",1
98,0.782787527246231,21,0.0048567265662943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaG","non_core",NA
100,28.6694378274302,921,0.0011994242763473,6.73400673400673,4.54897767879313,6.73400673400673,1.45905183982836,1.23156147904613,1.97884576520105,-2.39087562457489,-2.44008413627312,-2.12252168320744,1.23749107280092,1.19872726627706,1.2821428072766,0.136682096827308,0.00025,5.18884177155212,0.00025,"metaG","non_core",1
102,20.2752408915572,317,0.0026737967914438,0.025538246410167,0.00570176452337369,0.267789556520004,0.880590661946609,0.201900922226588,4.26711522155008,-0.704917562035872,-1.21876140818928,-0.0884285708049616,1.31879646431318,1.17811949098932,1.52011055757881,0.0359310590655744,0.43725,0.0517818391860938,0.55475,"metaG","non_core",0
109,8.71801220046499,418,0.0029481132075471,6.73400673400673,3.07924725590627,6.73400673400673,2.20518429914635,1.73608494613871,4.16144058621122,-2.26850301971408,-2.3504392172281,-1.71484494208786,0.843985908123708,0.804084257824581,0.889005288424981,0.0767777401010323,0.00025,0.803868287259929,0.00025,"metaG","non_core",1
110,9.51284195549928,228,0.0016791939868862,2.46639211505065,1.34254127919927,6.41787535752439,0.708390985046275,0.279666624774412,1.8205189345196,-1.88419659379646,-2.46549177933333,-1.35285579176468,1.00920082483073,0.879401096982571,1.21881955615704,0.0326352571196546,0.59525,0.041059344713809,0.445,"metaG","non_core",0
111,6.14342724646221,142,0.0012793858947705,3.52668446238586,1.66709119325627,6.73400673400673,0.590202090783628,0.204689702517664,1.75224301802776,-2.10629285063991,-2.55836190611535,-1.47475323555848,0.79548365029061,0.64056442667898,1.07042278698534,0.0521265042621137,0.2395,0.0577293330207694,0.25425,"metaG","non_core",0
122,59.1185848466606,1420,0.0024160425223483,6.73400673400673,3.70476665318975,6.73400673400673,0.77251605049021,0.638740738668791,1.05012016772708,-2.53689039297227,-2.58103817986203,-2.19841681923755,1.56104170126673,1.50642146533345,1.64558944549464,0.105192788964403,0.00025,4.63500233190654,0.00025,"metaG","non_core",1
123,38.9236123530208,2006,0.0009727626459143,6.73400673400673,5.28662552966683,6.73400673400673,1.92789076577065,1.73134923915576,2.35452546057,-2.33473093316453,-2.36929615349996,-2.1616695116709,1.51065624095383,1.4892420395436,1.53393376485199,0.0737765863495776,0.00025,2.2098440456804,0.00025,"metaG","non_core",1
124,19.6704817449849,299,0.0007996161842315,6.73400673400673,2.96303760259461,6.73400673400673,-0.00535834829515858,-0.12969759020202,0.240146924069618,-2.76996174021699,-2.84617882884363,-2.27095436492119,1.45384764801846,1.12613437184887,2.27319589343326,0.0621261217246873,0.005,0.210688715835745,0.00175,"metaG","non_core",0
125,37.1240484078563,465,0.0015192707500399,6.73400673400673,2.87044120902928,6.73400673400673,0.0115059583158452,-0.0962551659357595,0.221252609027478,-2.65965805258555,-2.72312010278544,-2.16528611123571,1.75083474525662,1.44617889061588,2.55431228828399,0.0293390928339827,0.32325,0.0745578690080817,0.171,"metaG","non_core",0
128,3.55106270080673,103,0.0039625360230547,6.73400673400673,0.789518371425472,6.73400673400673,0.682209460935484,0.298168033592815,5.22034130911411,-2.4202041224757,-2.57630380314677,-0.86419968241012,0.581274569084656,0.427282043914437,0.840867665061422,0.0495173821079718,0.5855,0.0278080571274545,0.788,"metaG","non_core",0
131,2.68016110456529,43,0.0067731011127237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaG","non_core",NA
132,2.00567549869255,74,0.0034246575342465,2.53639451753178,1.02874415317157,6.73400673400673,3.46676818136893,1.27227503527252,186.966075116774,-1.43939636298468,-2.21488240493489,0.580108963050814,0.303375403189531,0.213846803297104,0.397456583118907,0.0650247114049817,0.34325,0.0551151742752135,0.2555,"metaG","non_core",0
135,3.26134111735746,70,0.0021141649048625,2.34715304863588,0.596706639414556,6.73400673400673,0.581513520450238,0.0544384455707998,115.902270909843,-1.92681564599936,-2.65176953182069,0.643442405336226,0.495578250313805,0.282451293299547,0.841409590396692,0.0475134360067389,0.8395,0.0307969389235695,0.67075,"metaG","non_core",0
136,3.17594642702923,86,0.0016986580601325,1.86874000141074,0.923823834366493,6.45797795263946,1.94810697749354,0.618824097973903,174.965216527847,-1.41639788401544,-2.25388020364069,0.71778621266132,0.502241719185187,0.386803193878768,0.633474243413227,0.0503176799112788,0.6325,0.0243935078203891,0.832,"metaG","non_core",0
137,3.52548075849837,85,0.002152595072949,4.3576351344217,1.3304451339865,6.73400673400673,0.69995620058296,0.247013433198582,3.71562751183046,-2.12599209342269,-2.50010371055971,-1.06466949898026,0.578694831931828,0.407027775890431,0.851968762677582,0.0562607412739559,0.52425,0.0330562434375072,0.67025,"metaG","non_core",0
138,1.84361123697661,57,0.0006852925672113,2.31090774321961,1.06586632882703,6.73400673400673,1.30819881358213,0.348374528435263,173.877917932672,-1.72354755952816,-2.51312053788877,0.554562795395685,0.266232033190023,0.109387737113156,0.47294289273387,0.0748117121816336,0.3275,0.0420472891008721,0.4765,"metaG","non_core",0
142,1.26428780627315,46,0.0010015814443858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaG","non_core",NA
143,1.02800758740038,51,0.000896151818661,2.41370033749334,1.24150273606297,6.73400673400673,3.35827024017861,1.02660030659959,192.21844595132,-1.55088811205026,-2.40819270491616,0.442472616428865,0.00891274330324835,-0.10324639506809,0.128178882837673,0.117032422237562,0.0165,0.0701148389048751,0.14175,"metaG","non_core",0
144,3.59099195474351,94,0.0020330064577852,1.20428643367208,0.690978744602019,2.70393213751172,5.24460650800234,1.27342183067026,188.727465721319,-0.795301495791672,-1.67824722634649,0.925710536593966,0.553584615059024,0.458272231939337,0.648458108467857,0.0475826840071956,0.6555,0.0445780908506804,0.40125,"metaG","non_core",0
145,6.97077774093714,305,0.0010854816824966,6.73400673400673,2.46373171612178,6.73400673400673,0.436048494017274,0.241738312382844,0.957671553536352,-2.83037414834949,-2.90805405227351,-2.21281787898193,0.809402979990928,0.669657296130369,1.06213364641408,0.08817310361991,0.00025,0.464610652868767,0.00025,"metaG","non_core",1
146,4.27470613216298,107,0.0040605389442598,0.893586019749093,0.166775626143419,5.86451781994907,1.87894931260524,0.488648797532645,179.964245256809,-1.15598863565417,-2.31138152218128,1.07259936516225,0.631000910823117,0.514987375174334,0.768868429398747,0.039078263516702,0.82825,0.0252057593184347,0.80325,"metaG","non_core",0
147,2.9938104100977,82,0.0005271481286241,2.2862234494088,1.24073629611174,6.73400673400673,1.30164051528268,0.389767366046261,12.451966589513,-1.66577505932787,-2.41446327516084,-0.530495852762967,0.484959911545639,0.343753377459263,0.663895535637111,0.0827656381097495,0.05525,0.0725000354241695,0.13275,"metaG","non_core",0
148,3.98628444847979,93,0.0036077402427025,2.30430701427165,0.731540257898334,6.73400673400673,1.33794697413733,0.492007557093984,171.715337550836,-1.60413434969558,-2.32252525429277,0.756285643452526,0.607232626579634,0.484120108287703,0.763547834925178,0.0477443375157992,0.64325,0.0357822534053298,0.54925,"metaG","non_core",0
149,6.09993667523004,317,0.0015192707500399,6.73400673400673,2.27884287708349,6.73400673400673,0.689446366755627,0.447697880940039,1.39368937233672,-2.74773379628764,-2.83028445971086,-2.08350520789652,0.741559198857492,0.635724828280671,0.935727394201614,0.0982639232272307,0.00025,0.851245406796248,0.00025,"metaG","non_core",1
150,2.95029260227257,92,0.0013568521031207,1.35749625499117,0.807180406562313,2.95713487287421,4.38328813501129,1.22393214202405,188.524776496791,-0.993943413447062,-1.80273094441046,0.80794072316112,0.468197417848791,0.372219566451585,0.57021547229451,0.0558868377196908,0.41175,0.0411209043387813,0.4785,"metaG","non_core",0
151,1.14604598717879,60,0.0009950248756218,2.19598601475983,1.60178153002553,3.25881831930523,328.951594360293,239.671171602709,488.644468725924,0.458121786070398,0.377567136491876,0.527888778043722,0.0602794985213602,-0.0175669734863727,0.131083797744352,0.0689664448102286,0.54125,0.0540930699802874,0.45675,"metaG","non_core",0
152,11.5716278460919,361,0.0025471217524197,6.73400673400673,0.94159098397688,6.73400673400673,0.162888561931272,0.00707984023438542,0.582725048003805,-2.84303056764775,-2.94321913258468,-1.85620345108798,1.21018787235663,0.986310832771,1.7492929829795,0.0760693990465159,0.00025,0.385227292210818,0.00025,"metaG","non_core",1
155,234.715639105077,8014,0.0006325777543489,4.08987805771484,3.79553374038205,4.43576499302212,4.21314104469512,3.7465794481704,4.79640814180589,-1.55155864781809,-1.63104731885131,-1.47034929681643,2.33944313138025,2.3316473235925,2.34706072986449,0.0264893496429803,0.00025,1.28529436134321,0.00025,"metaG","non_core",1
158,20.3291710105216,1886,0.0014210601108426,6.73400673400673,4.82301804847281,6.73400673400673,2.94266542716957,2.64685182056381,3.8090134519528,-2.44528175487734,-2.48270997990392,-2.20759525258676,1.19328835867213,1.1768882835416,1.2097878920246,0.0661537236846902,0.00025,2.38586016100585,0.00025,"metaG","non_core",1
168,6.91898636541122,228,0.002188582892577,2.23749637844189,1.1668930713852,5.6149249896347,1.38575895027144,0.677487093534019,4.13498106268111,-1.72657022278225,-2.32383974633532,-1.06286559270325,0.847394156080018,0.761909630308706,0.955609406894593,0.0340455269862845,0.513,0.0302193631969824,0.69425,"metaG","non_core",0
173,800.985424542704,21075,0.0007571585903083,4.26062756091301,3.98098302294998,4.58034429864439,0.781496018683797,0.726220257414478,0.838313924587201,-2.1360202060042,-2.18478205741685,-2.08971137041074,2.92406412597635,2.9047437467598,2.95588914255316,0.0279854017160293,0.00025,4.07368831960212,0.00025,"metaG","non_core",1
175,450.90321212591,8032,0.0012205541315757,6.73400673400673,5.89419630167638,6.73400673400673,1.65791743664667,1.57085019076043,1.82691982890553,-2.07773776634869,-2.09413981530349,-1.99069240724574,2.43565341073553,2.42305511676707,2.44857800276186,0.0276212775945313,0.00025,1.82621403189815,0.00025,"metaG","non_core",1
178,1.82368447807523,88,0.0014682131845544,2.41941372387015,1.661108828164,5.43354573894546,16.0817063927011,3.17448833025393,206.2017066995,-0.863009962906763,-1.87397266673721,0.34806811697793,0.259412869589682,0.193698285356321,0.321967042131268,0.0363946554209228,0.9645,0.0141545581199578,0.993,"metaG","non_core",0
180,21.9535805638838,1101,0.0012528188423953,6.73400673400673,4.79732800533493,6.73400673400673,2.29810789168556,1.99199294944506,3.06278146232007,-2.37712016354624,-2.42506167516544,-2.12583093877932,1.13207680757459,1.10643458405817,1.15954715392369,0.146799475440517,0.00025,7.26491275769922,0.00025,"metaG","non_core",1
188,1852.717312776,30466,0.0006416238917405,6.73400673400673,6.10396052043035,6.73400673400673,0.100719996815202,0.0857280021028811,0.12353835507054,-2.61297622813633,-2.62046754619452,-2.5579512936345,3.54897238178384,3.4181609191853,3.94747884650923,0.0490998025981337,0.00025,25.837543012754,0.00025,"metaG","non_core",1
189,150.522187833151,3704,0.0006926646810279,3.55518582153105,3.23488322324462,3.95414290201487,5.66373217991118,4.6335073921166,7.14348984122014,-1.2370150678373,-1.36147188543866,-1.10477407243384,2.1294280349615,2.1190089225766,2.14001437773277,0.057299055622934,0.00025,4.94956496504203,0.00025,"metaG","non_core",1
191,68.9067644083006,4876,0.0010008006405124,6.73400673400673,5.63969289418615,6.73400673400673,1.82369236984397,1.6960948184553,2.08029568448286,-2.50668184685655,-2.52969785958271,-2.38555014781098,1.74943143341559,1.73495371843825,1.76601217085545,0.02530733656147,0.00025,1.14772727747815,0.00025,"metaG","non_core",1
193,149.946773771706,4745,0.0011527820473409,6.73400673400673,5.63433129286373,6.73400673400673,1.37768328346576,1.27840512895291,1.56265590442535,-2.42488434507302,-2.44659160785468,-2.30873194633633,1.9407988290209,1.92145149906745,1.96300629215103,0.0636128237844297,0.00025,4.88099880481999,0.00025,"metaG","non_core",1
194,276.900161515024,14646,0.0013728720483251,6.73400673400673,6.17366385763107,6.73400673400673,2.80007024530881,2.69524938408343,3.01019391751005,-2.19823413586585,-2.21187071045646,-2.13430635891902,2.3488350272478,2.34250888695423,2.35503061562503,0.0401453980718439,0.00025,7.24355260718738,0.00025,"metaG","non_core",1
196,195.442959640392,7717,0.0007517666516313,6.73400673400673,5.93912388920705,6.73400673400673,1.86207924954648,1.76278553331353,2.05158352954036,-2.32194156269453,-2.33939428135555,-2.23493402086304,2.12380394102999,2.11270864143716,2.13596682187047,0.0402147716768294,0.00025,4.18986049552201,0.00025,"metaG","non_core",1
201,384.930938178303,8192,0.0010695187165775,1.42490244941691,1.35473246033171,1.50133437266631,6.82741242271071,5.51282058852613,8.98449035087887,-0.667725358545371,-0.775819450678225,-0.532166686545685,2.56846784937949,2.55915680011753,2.57794548126021,0.0420417098245532,0.00025,5.03322954006457,0.00025,"metaG","non_core",1
205,1882.14101849403,36808,0.0011460880195599,3.00466462257752,2.89560789035546,3.12896136795189,1.40538044857308,1.33621510285416,1.47993025225302,-1.65946976268992,-1.69215707311295,-1.62727590235051,3.23683216082721,3.22904222264319,3.24518897280366,0.0186440222404274,0.00025,4.37569444998403,0.00025,"metaG","non_core",1
206,53.6971104818397,2001,0.0011702750146284,6.73400673400673,4.92558693263624,6.73400673400673,1.01689276851945,0.89799302752994,1.26235730531096,-2.52025711652338,-2.55146069807081,-2.31861967881699,1.60119589922683,1.56432683851983,1.65338430263864,0.101536629852127,0.00025,6.33215815948598,0.00025,"metaG","non_core",1
208,5.18864688254778,282,0.0010390689941812,6.73400673400673,2.52856058558298,6.73400673400673,0.533101448119948,0.323126032641343,1.14330862006207,-2.7977911096668,-2.87642037825772,-2.18524569282924,0.731763765800285,0.601934943757349,0.971141463574927,0.101412940518529,0.00025,0.694389780883245,0.00025,"metaG","non_core",1
209,108.184450919358,3305,0.0008963786303334,6.73400673400673,5.36246976236841,6.73400673400673,1.04605682506353,0.948286541866994,1.22425119715441,-2.52220269086656,-2.54678519800007,-2.37753484247426,1.80594760545733,1.7764940491179,1.8458511774182,0.0722191168666633,0.00025,4.31089837461731,0.00025,"metaG","non_core",1
210,15.5329342618088,893,0.0014556040756914,6.73400673400673,3.86595437074818,6.73400673400673,1.30618118602221,1.09325932655455,1.8712957593911,-2.59159696549044,-2.63933424474134,-2.24009991071636,1.07350248347897,1.03223399361395,1.1262352474977,0.127008599425634,0.00025,4.34849885354227,0.00025,"metaG","non_core",1
7,12.6961711163647,96,0.0033222591362126,2.73430269076795,0.934868441206929,6.73400673400673,0.182255240603626,-0.124977707407651,1.40267330503565,-1.73976350645255,-2.34374317514776,-0.833616280070905,1.23435095450203,0.942510066937994,1.80401188780171,0.0712852115711337,0.09825,0.0584662300078602,0.226,"metaT","non_core",0
11,1.125622046859,10,0.0072053525476067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","non_core",NA
18,2.64555269891192,41,0.0041816009557945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","non_core",NA
22,6.8612251862477,100,0.0022416498542927,6.37017008386016,1.62609732759216,6.73400673400673,0.243297354853836,-0.0181590710269542,1.20526134467269,-2.41527423055036,-2.57107924674172,-1.46378790929397,0.87715909576179,0.623487593582233,1.39115745869282,0.0544284708694381,0.49075,0.0593957624421464,0.28875,"metaT","non_core",0
23,4.81935798547288,78,0.0051975051975052,1.62764109819013,0.184528016918916,6.73400673400673,0.760202889401145,0.148962688238963,174.763003350454,-1.52685831475297,-2.42376888764255,1.17808954212363,0.714353267430849,0.527230198745207,1.00803230294591,0.0459746443724124,0.8075,0.0227811795394685,0.85425,"metaT","non_core",0
25,12.2522705342403,108,0.0056818181818181,2.5418853734282,0.801587222740005,6.73400673400673,0.483861965077548,0.0734522781840086,3.00166929198229,-1.5652546974062,-2.20250292984218,-0.562461074482681,1.15138473584713,0.958061380405316,1.50263151360562,0.039863468260385,0.8165,0.0373137619243065,0.51075,"metaT","non_core",0
26,3.10886480830305,92,0.0012955045990413,1.93242581080185,1.04422682388578,5.23961856325518,2.36170036794538,0.836004634422621,176.31770849707,-1.38163590711884,-2.16080782546127,0.653501985213686,0.494795545523107,0.389260681623191,0.607329336408545,0.0662495212250967,0.17925,0.0530898860522424,0.29625,"metaT","non_core",0
30,5.41895234662471,54,0.0071479628305932,6.73400673400673,0.0270557013617352,6.73400673400673,0.172403744265193,-0.14652327695092,170.283524695116,-2.35261443667638,-2.60285405160064,1.25764302889067,0.774946360720159,0.450034113583988,1.4110153001143,0.0736084883220054,0.436,0.0423226776865572,0.4945,"metaT","non_core",0
36,9.85321509597116,156,0.0011792452830188,1.35421811052778,0.87424493869504,2.35033197964227,1.65781222939163,0.644360716408349,12.7354381861392,-1.10140926117747,-1.61803776041407,-0.119982273534535,1.00429363599399,0.902472707689055,1.12843488211676,0.0753377235921476,0.004,0.123574564115985,0.013,"metaT","non_core",0
38,8.84337622672498,65,0.0103383458646617,0.548839662987816,0.0536238940459192,4.27105616349057,2.89539055539108,0.402853975937237,191.319247476881,-0.262464086564369,-1.74557105548613,1.78001908462442,0.943089626935405,0.790045900452182,1.09541978214801,0.0618676752876922,0.4875,0.0446406121065782,0.3835,"metaT","non_core",0
39,16.5502481441944,133,0.002486531288852,1.28022512767617,0.730523335807075,2.67571307199882,1.03022633724297,0.298169902320962,7.27556266716564,-0.995774065931896,-1.6002144411733,-0.0435614958863756,1.22127683422169,1.08027692664695,1.41106243731228,0.0646134663486241,0.054,0.103912997327645,0.0255,"metaT","non_core",0
41,11.7282008229956,39,0.0053527980535279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","non_core",NA
46,4.03993434063804,113,0.0023824994585228,4.15578905548775,1.32404788410563,6.73400673400673,0.75086373511032,0.313377887528733,3.20183897749622,-2.14923776087682,-2.52525825909381,-1.19052197255569,0.638331361776098,0.484573030248259,0.894581572464999,0.0386595089921565,0.84925,0.0317957209990171,0.7005,"metaT","non_core",0
51,1.77659857245421,47,0.003729796933278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","non_core",NA
52,3.3287749353548,49,0.0017510347023241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","non_core",NA
64,45.4019500386906,564,0.0007380073800738,2.25225325134481,1.73761576834458,3.14120574253715,0.70398097844737,0.411712252170903,1.18186576310138,-1.54612752689641,-1.80124901409911,-1.29504059679034,1.7011376205664,1.60848822195296,1.84958182735107,0.0287983060587299,0.14675,0.07554850634417,0.1155,"metaT","non_core",0
65,35.9294366386922,249,0.0041903621670158,0.126955932424877,0.0355553207191146,0.29136549019222,15.1988494604371,2.19598711893464,138.155806611332,0.857280238780056,-0.0743700917484266,1.78776245816997,1.55269590251315,1.46026622741049,1.64373182482896,0.0874894553937458,0.00025,0.323649351084895,0.00025,"metaT","non_core",1
66,118.65740586906,343,0.0022341376228775,0.632648023197796,0.505117203081556,0.810221275481173,6.56371873854723,2.27366342495003,181.030046811204,0.536208274031031,0.00585128962505158,2.03483096266422,2.07028177737397,2.00778696330366,2.13534721408595,0.0937726011290492,0.00025,0.736637555292126,0.00025,"metaT","non_core",1
67,14.4992343384257,222,0.0008911663139133,6.73400673400673,1.73355461602979,6.73400673400673,0.0955576871432611,-0.0712342077426394,0.531560533434231,-3.04501116796734,-3.14359083658989,-2.24445715273996,0.851449726056417,0.571462511709777,1.48195974858103,0.0732373185818427,0.004,0.311098983258567,5e-04,"metaT","non_core",1
68,5.68911122288749,40,0.0102591792656587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","non_core",NA
70,4.00676097888161,66,0.0054112554112554,2.68197372083301,0.963066375689611,6.73400673400673,1.87437708376538,0.708371732732077,178.494205272659,-1.37642462659291,-2.06884794125661,0.928409589824141,0.603028738604297,0.483035146507939,0.744954081552254,0.0868125953956108,0.0815,0.0713592739553536,0.1165,"metaT","non_core",0
72,22.3575311243952,86,0.0045330915684496,0.199694779973927,0.0194239989794325,0.603755575890206,6.11035061302125,0.523722967278301,190.966270038902,0.684079778706514,-0.534093551756517,2.28075846397754,1.34289622504537,1.1716267099147,1.50934354990712,0.0416351298295661,0.89975,0.0268133434236027,0.8155,"metaT","non_core",0
76,5.16922086771159,59,0.0034087387666563,0.682674924958779,0.239811527333033,2.09266040388742,3.26596503554332,0.515164491628167,192.318762327145,-0.430095177700706,-1.52178967977472,1.58709000157501,0.705437337619869,0.550718510914406,0.868691217417933,0.0502550332705282,0.85575,0.0256305931830245,0.79975,"metaT","non_core",0
78,8.18108575732852,81,0.0038327526132404,0.407281466834518,0.169293525793669,0.749687055194447,174.661021061577,72.0160864613748,322.34202208492,1.5256618869535,1.25690068605242,1.68128412688378,0.907873266880488,0.78140030249173,1.02931740059847,0.0386345575571747,0.96525,0.0189194024003948,0.97,"metaT","non_core",0
80,407.105287114102,2376,0.0014424810674359,0.461595935978075,0.401167080626983,0.524918238527111,1.53951054516604,1.07441165307515,2.39868437806976,-0.280554122081516,-0.443527222656418,-0.0696253253789915,2.62176337331953,2.58204751517287,2.66676383032593,0.0612231042668219,0.00025,2.48873012920577,0.00025,"metaT","non_core",1
81,61.4478137822533,278,0.0010736525660296,6.73400673400673,0.451815807687161,6.73400673400673,-0.478195309901077,-0.544985957836884,-0.335795695943529,-3.37914204572574,-3.5185536662928,-1.99564315171595,2.98971990465351,1.8259002504579,5.26905442390103,0.0641752959435232,0.00525,0.179877309493558,0.00825,"metaT","non_core",0
82,77.2697250175209,337,0.0021495264324578,1.71249674282397,0.984061748457682,3.93042565434836,-0.0801952658556034,-0.243424712326156,0.199391718294713,-1.71393479442741,-2.2248425115231,-1.27457793396839,2.13757198551617,1.74385697454019,3.07084587061991,0.0258267226540256,0.65325,0.0514559400482075,0.2535,"metaT","non_core",0
84,2583.64053859313,10156,0.0007294655449107,0.758153700650658,0.726209363965353,0.791299886905708,1.80489650203699,1.55308859591522,2.14458967609739,-0.231424283151201,-0.301207240820387,-0.15408704489643,3.40472520042787,3.38782132585124,3.42183928440088,0.0417457184791229,0.00025,4.72513839148275,0.00025,"metaT","non_core",1
85,3845.99758441336,7645,0.000728491294529,0.72586124864778,0.693208999858608,0.75853007495402,1.95167359579421,1.63914174985497,2.40038716530577,0.100177711302516,0.0210541820113589,0.195627000501745,3.55826890460785,3.5397093328673,3.57644792720338,0.0638733962501244,0.00025,8.20063250428942,0.00025,"metaT","non_core",1
92,62.4054849677083,1465,0.0021074815595363,6.73400673400673,3.94680472661888,6.73400673400673,0.509187062433192,0.406370229983902,0.709135968194257,-2.56724222952657,-2.60565189927713,-2.25930421704357,1.71550591205111,1.63317187283571,1.8968444784678,0.0212039839133002,0.07025,0.0978255682161838,0.0735,"metaT","non_core",0
98,3.49758865974892,23,0.0106382978723404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"metaT","non_core",NA
100,59.8896388843541,799,0.0011429758935993,3.04002513256918,2.24124381595816,4.49899414461071,0.332043887469077,0.16301134848146,0.586777395904209,-1.91512092903867,-2.17080129232461,-1.67609790037065,1.90820993128168,1.77267413726761,2.22488910852431,0.030619618481907,0.02175,0.125363449768272,0.01625,"metaT","non_core",0
102,107.490987708059,279,0.0009398496240601,0.373410787918057,0.219928292633915,0.60527789986541,0.0587728293208281,-0.216135224131389,0.8432047495266,-0.632748263355678,-1.08083076051464,-0.0687993926715368,2.19520300348664,1.85950716573313,2.93644762667804,0.070330504881037,5e-04,0.27790178834738,0.00025,"metaT","non_core",1
109,13.4936836633057,248,0.0015241579027587,6.73400673400673,2.73792327500074,6.73400673400673,0.304066477923848,0.11524612068543,0.763862970116759,-2.52464121955105,-2.60868167141002,-1.94652756388504,1.15184977475401,0.959986748387447,1.57095919806638,0.0371297306903498,0.4215,0.0720561981337055,0.196,"metaT","non_core",0
110,7.93032720464981,91,0.0007309941520467,0.873755170638983,0.534420607237123,1.57081252292224,1.96303214675717,0.486565474744768,181.115621666799,-0.699796013574121,-1.36288207561423,1.37389374107295,0.907199571770795,0.769307125660926,1.06700912703167,0.068269277884265,0.15525,0.0987866602798701,0.04175,"metaT","non_core",0
111,18.5832012999302,204,0.0031040679627511,1.57231108385664,0.787538115333009,4.07537092348806,0.547614031481817,0.128619379296919,1.86538874430578,-1.46192241708107,-2.09146801381381,-0.820365487757756,1.29595813931665,1.13356547530258,1.59325739522958,0.0361533782210586,0.47675,0.0272807420782511,0.75225,"metaT","non_core",0
122,33.3948610506246,629,0.0014546965918537,6.05565032561541,3.47929276791329,6.73400673400673,0.351204955650251,0.206848375699597,0.61254260281052,-2.43147429532278,-2.54181116753894,-2.09064715280049,1.57190482045728,1.43098773090661,1.87571972730776,0.0232308845883577,0.4535,0.0694213288965611,0.2135,"metaT","non_core",0
123,361.520731357959,2218,0.0010983838066844,2.18241625986907,1.85032443497942,2.6282935514351,0.223639668246712,0.124213489269764,0.345493247129754,-1.74440685824622,-1.88060341923439,-1.61120013556712,2.52825643502689,2.38715099618577,2.86312376466744,0.0203206235546314,0.00425,0.165248889636359,0.00125,"metaT","non_core",0
124,21.8970105574811,342,0.002128630074502,3.90767505159647,1.76872587678932,6.73400673400673,0.127294350086362,-0.0454670188833334,0.467801697627162,-2.29867591214153,-2.64390626317832,-1.7890595469688,1.51404145071379,1.26704567166205,2.08551098319059,0.0377788574880801,0.1235,0.0518837436872019,0.30025,"metaT","non_core",0
125,33.4948700199213,488,0.0008277522763187,2.30300904143905,1.67660943927752,3.49684286714707,0.504194064080117,0.245981690398531,0.931062726363323,-1.77197403407527,-2.06854155305384,-1.49167252724193,1.55741611010749,1.43532134820393,1.78775413107089,0.0339727128461045,0.07275,0.0925052458074834,0.05325,"metaT","non_core",0
