"data","sector","station","S_10","N_10","nmin","alpha","beta","logk"
"metaT","P",155,119,3.94447271200689,0.0013022528975127,2.00581320285042,2.74083726631396,-1.3792700309725
"metaT","P",158,49,0.864610317542819,0.0013022528975127,NA,NA,NA
"metaT","P",168,9,0.0807182876863244,0.000705467372134,NA,NA,NA
"metaT","P",173,422,18.9061635072632,0.0013408420488066,1.56170555880032,1.09475577296267,-1.54100181095242
"metaT","P",175,122,4.82815366370526,0.0016429353778751,4.40124850419303,1.58788385366388,-1.86569797702474
"metaT","P",178,2,0.0115957242901916,0.0034181541967337,NA,NA,NA
"metaT","P",180,24,0.707474288990803,0.0026816187225743,NA,NA,NA
"metaT","P",188,590,52.4604392381654,0.0016262806960481,6.73400673400673,-0.168393823650315,-2.83703959058002
"metaT","P",189,57,1.84519323242447,0.0017430946634486,2.10996996490809,302.425393802717,0.666001879481601
"metaT","P",191,118,1.49757590992377,0.0012698412698412,6.73400673400673,1.23010869299181,-2.76297276566763
"metaT","P",193,101,2.55325171463522,0.0015441630636195,2.23738528442085,0.529086103151815,-2.17029798346206
"metaT","P",194,289,5.13656400584226,0.0013867876954109,3.83855789691414,2.77649124346107,-8.13301080467079
"metaT","P",196,120,2.13737253733525,0.0013752005500802,2.54862571659545,1.62436017962803,-1.94141598869978
"metaT","P",201,187,9.12261842597136,0.0015069318866787,0.799902157760431,226.517997415972,1.11518213172843
"metaT","P",205,651,28.9382461095985,0.0008465608465608,1.51857532476699,6.59806393946616,-0.715560318839636
"metaT","P",206,25,0.512812465544386,0.0020238818053025,NA,NA,NA
"metaT","P",208,13,0.186480047561047,0.0018989745537409,NA,NA,NA
"metaT","P",209,52,3.82983080913646,0.0020754064337599,2.20637035375063,-0.0166511875062783,-2.69725026355012
"metaT","P",210,19,0.55087899245364,0.0019475920679886,NA,NA,NA
"metaT","Q",7,61,1.84541820888262,0.0005382131324004,0.739052915514061,75.0913493244228,0.467309247989771
"metaT","Q",11,2,0.0062748123503222,0.0026905829596412,NA,NA,NA
"metaT","Q",18,26,0.705763318722295,0.0015292645627693,NA,NA,NA
"metaT","Q",22,107,3.67537460367858,0.0009274717121127,0.806599774876718,3.10545916024249,-0.903765826157809
"metaT","Q",23,67,1.40007161177019,0.001262284735371,0.885442144073715,356.136919769214,0.888534661433621
"metaT","Q",25,73,4.54550264741492,0.0008325701440346,1.01548432319223,0.596506829007821,-1.37007681744139
"metaT","Q",26,65,2.69575921108037,0.0020728073584661,0.140168552139734,113.262793253157,1.12578381374671
"metaT","Q",30,25,0.761688905883689,0.0012893521005694,NA,NA,NA
"metaT","Q",36,268,23.3620261952509,0.0004426606858289,1.53033034118432,0.0936497074181346,-1.9238325642921
"metaT","Q",38,23,5.61114057558239,0.0046865846514352,NA,NA,NA
"metaT","Q",39,146,4.6085784544365,0.0002020944332169,0.78205162847247,3.70385419457443,-0.834826514488219
"metaT","Q",41,70,3.57359355888012,0.000915827158438,4.67931243900514,-0.0635865835567709,-2.70094186375598
"metaT","Q",46,146,3.43670617970031,0.0009956617594765,1.52903787000802,1.09058604814424,-1.77321075255286
"metaT","Q",51,23,0.607341415683145,0.0010744600838078,NA,NA,NA
"metaT","Q",52,120,3.58561648639751,0.0007077641729775,1.55268433144347,0.61387334127661,-1.89729485165861
"metaT","Q",64,297,6.73078033659941,0.0005317349059796,1.95406962721745,1.47367923476968,-1.74850972223217
"metaT","Q",65,409,13.0817688210246,0.0006787463849377,2.35824170248845,0.524758625787549,-2.05346984562384
"metaT","Q",66,304,10.6291320525321,0.0005059814232534,3.87758929518338,0.0711005023865303,-2.64276906368845
"metaT","Q",67,282,8.17651549119117,0.000966353333919,6.73400673400673,0.00760034447085656,-3.14410424267134
"metaT","Q",68,78,0.79153093191732,0.0002586117720078,1.9710374018122,1.81757995917081,-2.02233651978365
"metaT","Q",70,101,2.00539021238341,0.0010210332856851,0.63520243421855,13.1145899859375,-0.452949644469327
"metaT","Q",72,28,0.634227407695715,0.0008965092172353,NA,NA,NA
"metaT","Q",76,29,0.652159579565782,0.0009037505648441,NA,NA,NA
"metaT","Q",78,59,1.09446090819573,0.0007077641729775,4.38363054886127,0.587558968662863,-2.53948832736025
"metaT","Q",80,1130,25.4800257097288,0.0004960499724416,6.73400673400673,1.247812800153,-2.45470594624565
"metaT","Q",81,507,7.60543374828889,0.0004092594960992,6.73400673400673,0.710194749499916,-2.98962967884746
"metaT","Q",82,341,23.0154951804573,0.000671727010143,0.892791002337441,0.547392611065485,-1.31566566038732
"metaT","Q",84,3014,68.6029278484889,0.0005511666360462,6.73400673400673,0.987147393357003,-2.66234211672976
"metaT","Q",85,2182,142.162432447912,0.0008697979392479,6.73400673400673,0.4025564079683,-2.75866387536063
"metaT","Q",92,876,20.2790133878398,0.0004593055300385,6.73400673400673,0.869329373003647,-2.64854636162907
"metaT","Q",98,10,0.434673612639651,0.0033818058843422,NA,NA,NA
"metaT","Q",100,472,31.1511612501028,0.0009030024832568,6.73400673400673,0.0788284813721012,-2.70262929245167
"metaT","Q",102,274,22.6520275706202,0.0001837222120154,1.56128408076948,-0.082853951353294,-1.96971799236432
"metaT","Q",109,277,8.5302747340444,0.0007141764015711,3.56099833791673,0.654792318194477,-2.1882965339316
"metaT","Q",110,346,22.5760401395678,0.0009184512012374,1.17109894575517,1.08178386141262,-1.2504639732505
"metaT","Q",111,227,7.03405868280266,0.0012648958125291,2.11021577265916,1.00110718085988,-1.82342700107773
"metaT","Q",122,713,55.0176400908356,0.0003397473515149,6.73400673400673,0.103436656659211,-2.6054464484313
"metaT","Q",123,830,28.6375787596779,0.0003088612286499,4.89144888598999,0.260558947162254,-2.61825261827116
"metaT","Q",124,278,15.7535581316179,0.000539374325782,3.96950541125969,0.260142129350363,-2.34823159330836
"metaT","Q",125,402,34.1265149505557,0.0004941779658399,2.41324424117022,0.158599368738627,-1.98391601477238
"metaT","Q",128,144,3.26887443982379,0.0013157894736842,6.17391766101888,0.596807726646794,-2.67174401795125
"metaT","Q",131,38,3.379559065577,0.0014788921753159,NA,NA,NA
"metaT","Q",132,51,3.02974640146757,0.0015410479125805,0.137813411911332,104.20440455445,1.31009194666508
"metaT","Q",135,107,1.96894182534803,0.0014090460758066,1.051595854555,4.38416616450718,-1.15170283673338
"metaT","Q",136,109,2.34356902265406,0.0008673967255773,5.02016890860691,0.669225227474855,-2.57426017610942
"metaT","Q",137,139,4.11718832239732,0.0005603182607721,0.964357257524032,1.35773758715492,-1.38073850938577
"metaT","Q",138,44,0.898506529372588,0.0008534243652656,NA,NA,NA
"metaT","Q",142,59,1.05593041166808,0.00023883887562,0.71436789187503,227.951523023432,0.739921318970301
"metaT","Q",143,23,0.242763106696291,0.0011676786548341,NA,NA,NA
"metaT","Q",144,126,2.80485142274001,0.0007687576875768,0.733192560217616,199.109254589969,0.746957943766338
"metaT","Q",145,218,12.9612933184264,0.0008701116643302,6.73400673400673,-0.145665596781227,-3.0599509222098
"metaT","Q",146,124,4.54502078906636,0.0006138892441488,1.16552012185604,0.467939026326248,-1.72072662731055
"metaT","Q",147,74,1.69783425765188,0.0002939555392246,0.847389175347256,4.22971808776136,-0.950024681399278
"metaT","Q",148,125,2.79291237994398,0.0006797721844571,0.837075772371585,4.42292925342261,-0.952449046919286
"metaT","Q",149,270,5.40223574287971,0.0007988815658078,6.73400673400673,0.248459704396594,-2.92970538686417
"metaT","Q",150,58,1.12666700618884,0.0004225610876354,0.606390542199792,220.747780816264,0.811418881399017
"metaT","Q",151,23,0.304144606565239,0.0008376086273688,NA,NA,NA
"metaT","Q",152,230,6.36529731912648,0.0004859956516178,3.10853936025033,0.155848909201385,-2.52827001126092
"metaT","Q",155,2290,89.7957780525621,0.0001837222120154,2.58045732670968,1.69792655850463,-1.69090491784612
"metaT","Q",158,1002,16.7504655279691,0.0014466546112115,6.73400673400673,1.1246351168415,-2.84505570140399
"metaT","Q",168,80,2.66137100794989,0.000705467372134,1.38037836848738,1.18605960962709,-1.522676203988
"metaT","Q",173,6808,410.257389359995,0.0007228306046478,3.342015151925,0.341059982964232,-2.20814600605289
"metaT","Q",175,2279,360.90866878676,0.0002895727485718,4.46498153266248,1.2199429261168,-1.98860489092207
"metaT","Q",178,51,0.991586518384258,0.0005650297924799,0.774999390359576,277.646484868022,0.817425476146635
"metaT","Q",180,451,10.1031267394623,0.0010151302750519,6.73400673400673,0.945221412541694,-2.64891472748527
"metaT","Q",188,9071,797.098985507172,0.0006416238917405,6.73400673400673,-0.0744411032721704,-2.78488189791316
"metaT","Q",189,1019,45.6135034043375,0.0007245626746713,1.78622431578632,3.65961144004431,-1.1067489414208
"metaT","Q",191,2090,55.1855636630522,0.0003541285486631,6.73400673400673,0.744525348341833,-2.82516791560663
"metaT","Q",193,1571,89.145192518259,0.0008702462796971,6.73400673400673,0.42374134818409,-2.76332431340158
"metaT","Q",194,5064,181.963814532932,0.0011283497884344,6.73400673400673,1.39874854250935,-2.45367713518486
"metaT","Q",196,2357,104.508770465457,0.0003246178362745,6.73400673400673,0.831437616284403,-2.6037306727369
"metaT","Q",201,2864,185.717826463107,0.0004336983627886,1.05291065581724,1.73783885495119,-1.04886598859952
"metaT","Q",205,10728,1115.85517561203,0.0005075111652456,2.81781282010874,0.568495113219298,-1.85891829478884
"metaT","Q",206,753,35.3322078171244,0.0006650778695338,6.73400673400673,0.203949801613508,-2.7870253696722
"metaT","Q",208,182,2.83634532688194,0.0009186954524575,6.73400673400673,0.6442566359501,-2.80671233412039
"metaT","Q",209,1196,87.6313602557297,0.0002632479532471,6.73400673400673,0.069638306089681,-2.84974762575244
"metaT","Q",210,416,17.5843245912627,0.0003397473515149,6.73400673400673,0.084137561690719,-2.92270475697653
"metaT","R",7,136,4.12865079389193,0.0005382131324004,1.25849697345151,8.53660566617324,-0.689774836893062
"metaT","R",11,29,3.72022376968151,0.0026905829596412,NA,NA,NA
"metaT","R",18,81,2.66535064887986,0.003545718276566,2.91926303096937,2.2726976424091,-1.59065166958637
"metaT","R",22,210,7.48587780429327,0.0009274717121127,1.22240651552574,3.97065814296028,-0.942701861169241
"metaT","R",23,124,2.69390568731985,0.001262284735371,1.57148213638287,7.15300137463832,-1.01424008926891
"metaT","R",25,134,8.68409518261058,0.0015258439824527,2.62516222852723,0.182648507259416,-2.04559991674041
"metaT","R",26,139,5.70815949028888,0.0024119633381572,5.65771019732624,0.328036606710861,-2.45585937569048
"metaT","R",30,96,2.97565301668525,0.0012893521005694,2.38331948229881,8.7535215722003,-0.945813930368775
"metaT","R",36,494,93.7848680342004,0.0004426606858289,1.85871753576817,-0.232298634197689,-2.0968430472156
"metaT","R",38,47,1.03676727605452,0.0044552450384771,NA,NA,NA
"metaT","R",39,371,13.8548694033865,0.0002020944332169,1.16941277905855,3.87518510882071,-0.909296354124832
"metaT","R",41,189,10.6731609421406,0.0012418075198344,6.73400673400673,0.160891653480453,-2.59883791476344
"metaT","R",46,307,7.63587572050066,0.0009956617594765,1.59969788269636,3.63644375833674,-1.25461931402366
"metaT","R",51,86,2.92130544499245,0.0010744600838078,2.21095050398481,6.04908691193972,-1.03757822435765
"metaT","R",52,296,6.23970594861688,0.0007077641729775,1.57155994749617,204.512558144259,0.436312724447878
"metaT","R",64,642,18.8329482163904,0.0005317349059796,1.83367211877676,1.9133125422342,-1.50078110651469
"metaT","R",65,888,37.3223530151669,0.0006787463849377,1.69255381001677,1.26749946000935,-1.47692248647624
"metaT","R",66,530,23.1768932051528,0.0005059814232534,3.39102367039486,0.226666351257168,-2.33489443382035
"metaT","R",67,369,14.4757379752131,0.000966353333919,6.73400673400673,-0.140821442853869,-3.12407049926907
"metaT","R",68,174,2.55653208597268,0.0002586117720078,1.90063304533277,3.59423658483818,-1.56211273143279
"metaT","R",70,221,4.22703175037402,0.0009595394210778,1.30862622142438,220.466233004233,0.498008602025309
"metaT","R",72,107,3.62812814519833,0.0008965092172353,1.59023742113332,321.331726496449,0.833364188381694
"metaT","R",76,133,10.7291699428439,0.0009037505648441,0.613284119868122,221.652741066599,1.44083477248324
"metaT","R",78,152,4.82365989839616,0.0007077641729775,1.0410425470303,205.972703327694,0.789532958810176
"metaT","R",80,1995,52.2926848011038,0.0004960499724416,6.73400673400673,0.962287932834038,-2.43444812692355
"metaT","R",81,590,13.5078188861673,0.0004092594960992,6.73400673400673,0.259644505242488,-3.05096645167815
"metaT","R",82,623,53.9846084230994,0.0008955223880597,1.25163301634966,0.440301024461728,-1.39379548802674
"metaT","R",84,3783,96.2699204445859,0.0005511666360462,6.73400673400673,0.725627985325272,-2.67480874603166
"metaT","R",85,2728,286.949154417562,0.0011736726688698,6.73400673400673,0.125169251903676,-2.81889125848493
"metaT","R",92,1260,40.8451670428931,0.0004593055300385,6.73400673400673,0.40891373713916,-2.72572271851004
"metaT","R",98,29,0.421705986361799,0.0025239777889954,NA,NA,NA
"metaT","R",100,985,46.6093564946575,0.0011994242763473,6.73400673400673,0.303033765330342,-2.49199198922511
"metaT","R",102,593,45.4762857740731,0.0001837222120154,0.741515365657661,27.5630128893448,0.450544474538376
"metaT","R",109,566,16.87922180935,0.0007141764015711,4.96280055079302,0.877558970798949,-2.24398730343369
"metaT","R",110,800,44.9505703901847,0.0009184512012374,1.89060942588492,1.05386710321914,-1.48502603051392
"metaT","R",111,492,14.252509928441,0.0012648958125291,1.78327136293326,3.81697853494044,-1.20859845829167
"metaT","R",122,1453,89.9548962706741,0.0003397473515149,6.73400673400673,0.112222494350848,-2.52173353260167
"metaT","R",123,1547,58.5747651854722,0.0003088612286499,5.66342180544812,0.27991691708111,-2.53435945840165
"metaT","R",124,608,30.9085550923399,0.000539374325782,2.87519174695915,0.337197502005554,-2.03269800899408
"metaT","R",125,879,69.5163312646564,0.0004941779658399,2.87993309718186,0.321910419146161,-1.91456664202515
"metaT","R",128,284,10.7963214829698,0.0017908309455587,6.73400673400673,0.136898840559296,-2.74415812651752
"metaT","R",131,63,1.77105878970924,0.0019611688566385,1.66388146432465,2.02695687608314,-1.47559739990355
"metaT","R",132,201,9.81121761196807,0.0015410479125805,1.86998769474205,1.08620296271601,-1.5362990839825
"metaT","R",135,251,7.73989420552784,0.0014090460758066,1.46403218504728,1.75619458792236,-1.45295177656853
"metaT","R",136,292,9.71158000137585,0.0008673967255773,2.57928938298941,0.546543338917497,-2.05888170702949
"metaT","R",137,302,11.0043745686345,0.0005603182607721,1.13075480876751,4.05447473590698,-0.886115883295234
"metaT","R",138,149,4.47939267486808,0.0008534243652656,1.46702177826156,8.50174122319712,-0.767536706780839
"metaT","R",142,162,4.17504864008654,0.00023883887562,1.18382172102703,255.939475898994,0.744548769529934
"metaT","R",143,100,3.28145432893418,0.0011676786548341,1.22945269250576,251.72181832451,0.819177514787282
"metaT","R",144,294,9.5808012260515,0.0007687576875768,1.11838533444197,203.180519042362,0.765346227190627
"metaT","R",145,346,17.5049534989317,0.0008701116643302,5.45366461199085,-0.058681387285307,-2.79392359796315
"metaT","R",146,264,9.7015118582516,0.0006074596039363,1.79409686505612,0.812909100895085,-1.75853796472167
"metaT","R",147,171,3.42859213513712,0.0002939555392246,1.91880074058986,3.07200059237604,-1.49704260790439
"metaT","R",148,287,7.23370530801334,0.0006797721844571,1.25336774881722,185.276228614866,0.565841076136525
"metaT","R",149,467,9.87826254559779,0.0007988815658078,3.73936383765235,0.639935692567604,-2.36712014063257
"metaT","R",150,129,2.10094882971084,0.0004225610876354,1.40296833117949,10.1328143349259,-0.933203225316815
"metaT","R",151,69,1.22030629387167,0.0008376086273688,2.58587842527776,3.54698073748292,-1.6125658875359
"metaT","R",152,413,16.0168314506975,0.0004859956516178,2.46689534832367,0.102919748781754,-2.26407466835229
"metaT","R",155,3585,153.603462424784,0.0001837222120154,3.56601459265789,1.2606525626825,-1.89481353372842
"metaT","R",158,1133,31.247434810382,0.0013310745401742,6.73400673400673,0.606384311678952,-2.91178995289881
"metaT","R",168,115,4.45340625010632,0.000705467372134,1.27372208734642,3.70669430414668,-0.950581274884806
"metaT","R",173,8462,589.512486179382,0.0007228306046478,4.74271890903039,0.258062521448909,-2.39319463680686
"metaT","R",175,2989,559.886313402432,0.0002895727485718,5.68129032419927,0.843437461502244,-2.20593951722763
"metaT","R",178,116,2.52339464777037,0.0005650297924799,2.93616934147927,1.83560962788605,-1.88770620792846
"metaT","R",180,606,16.2786623483917,0.0006270499710592,6.73400673400673,0.582763499543147,-2.67015837478867
"metaT","R",188,11315,1231.82937867783,0.0007530120481927,6.73400673400673,-0.0837317595919831,-2.74939256812542
"metaT","R",189,1503,96.5002412876786,0.0007245626746713,2.62921463243314,2.16854728630956,-1.4669169301858
"metaT","R",191,2557,116.297576564804,0.0003541285486631,6.73400673400673,0.301000853066272,-2.86986991983527
"metaT","R",193,1953,229.84537458841,0.0013313806417254,6.73400673400673,0.129192320466303,-2.80266007909811
"metaT","R",194,5956,371.705615459127,0.0013535070334026,6.73400673400673,0.837250242233305,-2.55489542725641
"metaT","R",196,3087,277.239814375615,0.0003246178362745,6.73400673400673,0.516282720439722,-2.65215722184573
"metaT","R",201,3546,238.50090695585,0.0004336983627886,1.35520427190788,1.62517194405196,-1.18409829352032
"metaT","R",205,14311,1213.28234682392,0.0005075111652456,3.41905425218026,0.686470486970825,-1.91511208741434
"metaT","R",206,1076,60.5645820800707,0.0006650778695338,6.73400673400673,0.122391785920589,-2.73304749848786
"metaT","R",208,242,4.86606817107993,0.0009186954524575,6.73400673400673,0.405981752827261,-2.80164335970408
"metaT","R",209,1693,252.384513368849,0.0002632479532471,6.73400673400673,-0.136751627244946,-2.88878315329996
"metaT","R",210,600,20.5099883475971,0.0003397473515149,6.73400673400673,0.215524736197934,-2.8543875425882
